Date,ASIANPAINT,AXISBANK,BAJFINANCE,BAJAJFINSV,BHARTIARTL,HCLTECH,HDFC,HDFCBANK,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,WIPRO
5-May-21,2567.65,717.15,5517,11108.8,559.9,909.7,2378.25,1402.45,2394.9,602.65,931.35,1341.6,201.55,1770.3,1338.2,747.5,6591.9,16550.2,103.8,218.1,1919.75,355.35,683.3,291.5,1068.95,3096.35,961.7,1427.65,6377.3,490.8
6-May-21,2548.85,715.85,5529.1,11030,558.35,915.7,2430.55,1401.45,2389.05,608.65,924.95,1361.15,202.75,1786.85,1339.85,747.15,6665.9,16727,102.95,215.4,1929.9,355.5,679.25,301.15,1100.55,3111.3,977.75,1443.55,6406.2,512.45
7-May-21,2551.5,716.75,5491.05,11315.6,568.5,916.25,2496.25,1414.6,2413,606.75,925.6,1352.4,205.35,1779.95,1342.9,767.15,6702.9,16753.55,105.05,214.6,1931.3,358.2,679.5,302.8,1182.35,3132,980.8,1448.7,6484.8,515.15
10-May-21,2557.5,715,5496.8,11337.9,572.7,914,2530.95,1419.3,2432.55,613.1,945.25,1339.5,205.55,1810.2,1395.1,780.5,6757.35,16763.6,107.7,219.8,1925.7,361.8,698.15,314.8,1216.55,3145.15,991.45,1454.4,6405.75,526
11-May-21,2556.6,707.05,5426.55,11196.4,568.2,907.15,2463.05,1403.7,2402.9,609.75,949.05,1330.7,204.05,1755.85,1383.7,775.6,6738.95,16870.95,112.65,223.45,1933.7,364.45,707.85,315.65,1233.9,3123.2,976.25,1435.95,6487,518.25
12-May-21,2556.1,691.3,5357.15,11086.45,561.8,906.25,2438.7,1399.5,2329.05,594.95,917.25,1326.95,203.3,1718.55,1384.95,760.3,6820.4,16713.75,113.25,225.8,1913.55,367.85,702.65,325.85,1178.65,3088.5,962.1,1454.8,6392.25,507.85
14-May-21,2773.6,685.1,5327.95,10968.1,560.55,910.3,2421.8,1387.15,2376.8,597.25,891.4,1316.8,212.35,1707.3,1415.5,741.65,6738.15,17217.55,111.3,228.8,1936.85,360.5,691.1,312.35,1132.1,3050.75,951.95,1456,6367.7,498.35
17-May-21,2782.75,709.25,5424.4,11247.55,549.55,921.9,2485.9,1439.95,2376,623.6,956.2,1329.15,212.55,1744,1386.85,753.3,6723.5,17037,111.55,228.2,1960.55,383.4,686.95,321.1,1150.65,3069.8,953.65,1467.85,6531.4,499.65
18-May-21,2821.35,711.9,5687.2,11407.95,536.3,931.55,2501.95,1477,2373.9,633.1,974.5,1339.95,210.05,1754.6,1417.65,797.85,6810.75,17173.85,112.05,232.95,1987.8,382.35,690.85,332.35,1179.5,3089.35,968.65,1539.65,6652.85,508.25
19-May-21,2816.65,716.7,5630.6,11205.9,528.3,931.8,2459.35,1457.95,2360.1,625.25,967.1,1336.55,207.75,1730.7,1403.5,784.6,6775.6,17444.25,111.9,233.65,1996.35,384.25,703.4,314.5,1164.3,3081.95,978,1521.85,6558.9,511.55
20-May-21,2795.2,705.9,5590,11225.45,520.7,924.6,2445.05,1432.85,2344.1,618.55,975.5,1339.45,207,1708.55,1409.65,803.15,6737.55,17277.1,111.75,228.9,1985.3,384.55,686.8,307.75,1104.85,3060,972.95,1531.35,6570.75,508.4
21-May-21,2832.3,730.7,5630.8,11269.75,530.9,930.65,2515.7,1497,2360.7,642.45,1016.25,1354.7,209.05,1757.55,1418.55,819.15,6811.65,17491.95,112.85,228.1,2000.9,401.1,690.35,313.1,1112.5,3080.4,980.65,1539.15,6638.05,512.7
24-May-21,2818.95,740.95,5602.25,11161.95,526.75,932.55,2540.45,1509.25,2336.4,647.8,1004.05,1348.15,211.5,1755.4,1443.25,810.2,6885.9,17375.75,112.85,230.85,1985.55,412.05,690.6,311.8,1091.85,3081.85,984.35,1520.4,6571.35,514.95
25-May-21,2914.3,731.6,5618.8,11371.1,526.1,940.8,2528.9,1478.8,2344.15,649.8,993.55,1361.9,210.85,1750.4,1450.9,810.9,6909.75,17529,113.25,232.95,1964.5,412.25,696.05,315.3,1104.9,3113.95,993.2,1569.3,6556.05,517.5
26-May-21,2941.6,735,5771.65,11907.75,525.8,945.55,2568,1476.5,2352.95,652.55,998.15,1397.35,210.55,1740.6,1472.9,822.5,7028.45,17526.8,111.15,225.7,1969.65,413.55,703.6,315.5,1081.85,3158.2,1007.45,1582.65,6579.75,527.2
27-May-21,2951.25,750.25,5683.3,11883.65,519.95,941.35,2507,1479.4,2327.6,652.7,1006.75,1404.65,211.2,1778.25,1482.75,828.55,6964.15,17772.55,110.2,228.45,1978.2,425.3,699.75,318.6,1096.6,3180.2,1019.6,1594.1,6679.9,541.3
28-May-21,2939.95,739.95,5609.55,11712.55,523.65,943.65,2540.95,1501.15,2322.8,643.2,1018.85,1404.8,212.85,1800.1,1477.2,846.2,6955.95,17507.6,108.95,225.55,2094.9,422.05,669.65,318.95,1103.75,3144.1,1026.15,1577.15,6597,538.65
31-May-21,2978.15,750.25,5621.15,11796.8,534.95,945.2,2553.55,1516.4,2341.35,662.2,1013.45,1393.65,216.6,1807.8,1465.55,807.9,7087.35,17692.7,110.5,225.5,2160.45,424.25,668.3,318.7,1125.65,3158.95,1021.85,1594.9,6710.1,538.9
1-Jun-21,2933.15,745.1,5786.1,11832.25,532.9,950.55,2579.35,1511.45,2358.45,650.25,1009.75,1387.4,215.2,1797.7,1474.3,806.4,7091.05,17765.5,110.1,224.4,2168.25,432.6,671.25,318.1,1100.3,3153.4,1030.4,1591.5,6600.75,542.7
2-Jun-21,2905.35,737.05,5808,11819.55,529.6,943.45,2561.25,1504.1,2358.65,648.35,1028,1379.75,209,1782.6,1471.45,806.2,7183.1,17645.85,111.1,227.4,2201.3,437.2,677.65,323,1123.55,3129.3,1016.9,1585,6592.9,543.05
3-Jun-21,2934.9,750.45,5901.65,11820.55,532.1,939.85,2582.85,1520.2,2361.9,650.2,1005.85,1389.5,209.1,1814.75,1510.25,802.1,7207.45,17795.7,111.8,226.15,2209.25,439.65,675.5,325.45,1121.7,3141.45,1013.9,1691,6635.8,539
4-Jun-21,2924,742.1,5993.55,12152.4,532.7,936.95,2619.45,1501.15,2341.65,642.8,1009.25,1385.2,208.8,1810.2,1537.6,804.4,7213.95,17445.15,111.85,226.15,2190.6,433.6,674.2,334.95,1119.9,3143.15,1018.75,1674.95,6663.1,541.1
7-Jun-21,2934.1,751.1,5728.2,11828.5,536.55,949.65,2584.7,1499.2,2339.45,648.25,1025.1,1389.6,211.45,1816.55,1557.35,803.8,7279.3,17532.2,116.4,236.2,2227.3,432.4,675.05,345.5,1128.3,3181.8,1032.4,1685.35,6848.65,548.3
8-Jun-21,2928.1,746.1,5756.5,11730.85,546.8,967.05,2554.3,1484,2354.3,642.4,1020.05,1412.95,213.65,1796.45,1546.6,807.8,7335.7,17487.65,116.15,234,2214.7,427.15,678.85,352.85,1110.5,3200.5,1058.55,1712.75,6790.3,550.5
9-Jun-21,2944.1,736.55,5674.15,11558.65,540.8,971.85,2544.6,1479.75,2356.3,635.95,1003.4,1414.7,212.4,1782.5,1518.7,804.25,7240,17562.25,118.15,242,2174.75,421.45,672.8,343.25,1100.9,3199.5,1051.9,1729.6,6724.7,544.05
10-Jun-21,2950.45,743.55,6087.6,11991.6,545.05,968.5,2560.8,1481.55,2380.5,640.15,1023.65,1424.55,209.4,1799.55,1519.05,807.15,7199.15,17547.1,118.45,241.55,2182.7,432.25,676.1,344.6,1114.55,3216.05,1063.95,1739.2,6708.3,554.25
11-Jun-21,2957.1,738.35,6118.8,11898.45,540.9,983.45,2558.7,1486.2,2366.55,635.6,1015.45,1446.75,207.95,1795.45,1502.75,808.95,7220.7,17543.05,118.75,246.3,2213,429.55,681.25,350.75,1159.05,3271.7,1073.35,1728.2,6661.85,554.3
14-Jun-21,2948.1,736.25,6194.2,11931.8,539.2,984.15,2539.3,1479.4,2364.85,635.1,1024.2,1461.4,207.25,1768.25,1515.65,807.45,7176.8,17575.15,118.15,248.7,2245.3,430.35,677.25,356,1164.85,3276.35,1069.15,1735.3,6678.4,561.6
15-Jun-21,3041.85,750.75,6160.7,11799.05,542.6,985.4,2544.4,1490.1,2391.15,645.05,1033.55,1472.85,207.1,1771.6,1510.95,808.55,7168.45,17679.5,117.9,247.5,2249.7,429.5,673.2,352.65,1174.45,3262.45,1066.9,1723.5,6666.05,557.85
16-Jun-21,3019,749.5,6083,11852.9,536.45,979.1,2521.55,1484.15,2409.15,639.95,1013.7,1480.3,207.85,1760.7,1490.65,806.3,7112.65,17972.45,119.8,242.1,2211.65,425.95,669.1,349.3,1142.15,3276.35,1069.1,1714,6585.7,555.35
17-Jun-21,3060.35,738.2,6050,11818.05,528.7,986.35,2487,1465.95,2416.9,632.5,984.25,1497.05,205.5,1767.9,1488.55,805.45,6968.75,18053.5,117.25,239.7,2215.55,420.2,664.7,345.6,1103.65,3320.1,1080.25,1708.1,6708.15,558.9
18-Jun-21,3049.65,736.55,6087.3,11998,538.9,975.2,2487.65,1479.85,2480.75,630.25,994.9,1504.5,204.6,1760.6,1475.55,781.9,6958.7,17678.3,113.55,233,2225.05,412.8,668.4,337.55,1091.3,3297,1070.75,1708.95,6693.75,550.1
21-Jun-21,3069.55,739.65,6115.85,12161.7,539.5,981.75,2516.3,1488.5,2516.1,631.05,1007.8,1500.35,204.55,1772.65,1466.9,776.95,6901.5,17642.5,117.95,234.95,2237.6,419.55,671.25,334.35,1105.5,3272.45,1063.2,1742.9,6781.25,542.2
22-Jun-21,3010.85,739.6,6017.4,12133.05,536.65,981.45,2521.75,1484.35,2489.6,630.6,1000.35,1511.7,205.05,1760,1499.15,775.4,7263.75,17451.2,118.3,234,2226,418.75,666.45,337.95,1113.55,3300.65,1056,1756.8,6856.5,556.45
23-Jun-21,2988.5,732.4,6015.2,12280.8,534.1,972.7,2497.9,1485.15,2479.5,624.55,999.25,1502.85,204.05,1736.8,1479.8,781.9,7432.95,17406.05,117.25,232.2,2205.1,418.9,665.15,335.25,1099.8,3262.1,1056.25,1782.75,6903.7,540.3
24-Jun-21,3042.9,739.05,6042.9,12297.35,528.8,990.7,2487.3,1506.25,2489.9,633.8,1001.55,1559.15,203.35,1738,1504.1,792.1,7529.6,17596.4,118.05,231.15,2153.35,417.1,664.7,334.55,1113.25,3373.6,1079.85,1780.6,6959.2,549
25-Jun-21,3003.25,761.35,6074.65,12488.75,535,995.5,2507.6,1514.15,2449.15,648.65,1012.7,1574.45,205.05,1734.95,1522.9,794.1,7643.7,17501.5,116.05,230.85,2104.3,428.75,672.2,339.55,1165,3380.7,1089.25,1755.45,6922.15,547.55
28-Jun-21,2982.85,762.4,6035.25,12380.2,531.15,985.55,2494.9,1508.1,2460,650.1,1007.35,1571.55,203.65,1732.5,1513.95,793.55,7593.85,17508.1,116.15,231.8,2086,426.65,676.25,342.9,1184.05,3335.6,1104.8,1728,6868.6,547.25
29-Jun-21,3001.4,752.1,6052.85,12300.25,524.85,983.7,2500.15,1501.6,2493.55,640.2,1017.25,1562.6,203.35,1705.4,1510.5,781.75,7484.65,17578.7,117.6,235.85,2087.2,421.5,677.25,341.55,1172.45,3339.6,1088.55,1731.75,6823.65,542.5
30-Jun-21,2990.85,748.3,6016.15,12116.6,525.05,984.4,2474.25,1498.05,2469.6,630.85,1016.15,1581.25,202.75,1706.4,1501.25,778.35,7513.8,17676.75,116.4,232.3,2110.9,419.25,675.5,339.55,1166.85,3345.25,1095.1,1732.1,6776.65,545.65
1-Jul-21,3023.3,746.55,5967.25,11813.1,522.85,985.65,2460.15,1486.45,2476.75,630.65,1007.6,1560.45,203,1715.25,1492.25,779.25,7585.9,17641.6,117.25,230.9,2097.75,420.4,684.75,344.2,1163.35,3341,1085.2,1741.95,6707.65,539.4
2-Jul-21,3004.45,750.65,5998.2,11748.35,524.85,984.9,2475.1,1480.65,2488.5,640.3,1009.95,1567.4,202.4,1716.3,1485.9,782.45,7569.8,17602.75,117.3,228.05,2129.2,424.55,680.8,344.85,1135.95,3325.55,1089.45,1756.5,6720.75,538.75
5-Jul-21,3016.95,760.15,6071.85,11924.65,523.9,980.55,2494.8,1495,2498.4,647.65,1020.2,1579.1,203.6,1731.6,1507.7,791.65,7597.6,17634.55,118.6,230.25,2149.9,432.7,680.45,346.05,1156.8,3321.55,1074.8,1749.55,6718.7,536.25
6-Jul-21,3003.8,758.65,6203.45,12094.45,525.95,972.1,2493.3,1534.35,2473.1,650.55,1030,1562.5,202.55,1754.75,1505.1,781.35,7511.85,17489.65,117.6,229,2125.95,429.65,673.25,316.95,1166.75,3262.35,1050.05,1763.3,6935.3,532.55
7-Jul-21,3039.55,762.65,6198.75,12369.75,529.6,975.4,2528.35,1539.15,2480.05,653.65,1044.6,1563.8,203.7,1761.6,1515.25,777.45,7451.35,17714.8,117.35,230.85,2110.15,432.55,680.35,317.05,1217.8,3275.3,1045.95,1727.05,6922.85,532.1
8-Jul-21,3022.05,754.45,6118.25,12331.15,525.2,976.9,2511.95,1520.1,2447.05,641.7,1045.2,1560.5,202.05,1732.75,1500.8,776.15,7400.9,17618.8,117.45,231.15,2092.9,424.4,667,306.3,1189.75,3257.1,1059.8,1726.8,6902.4,531.05
9-Jul-21,3010.45,747.05,6136.25,12851.65,535.95,976.85,2496.75,1501.8,2449.6,638.65,1040.2,1562.75,201.4,1720.15,1499.25,771.55,7425.15,17640.75,117.9,230.2,2073.2,423.6,667.85,306.35,1239.2,3207.75,1051.6,1720.4,6897.5,525.8
12-Jul-21,2998.95,753.65,6148.35,12908.2,529.65,979.05,2478.15,1487.3,2444.8,646.3,1049.1,1547.95,201.15,1732.75,1500.9,772.95,7471.15,17645.35,117.8,229.1,2084.45,427.5,668.85,307.45,1226.85,3192.95,1056.5,1719.7,7093.5,525.9
13-Jul-21,2993.1,770.8,6153.45,12911.2,530.35,969.2,2544.2,1501.5,2435.4,664.6,1055.65,1544.9,201.85,1747.75,1513.35,781.2,7426.65,17673.8,119.8,228.6,2099.55,429.15,683,310.9,1228.85,3187.9,1050.1,1722.75,7126.7,524.9
14-Jul-21,3002,769.95,6133.5,12988.8,530,989.5,2533.35,1498.35,2415.6,664.1,1052.3,1576.9,204.15,1748.7,1544.3,786.4,7328.25,17535.55,120.7,229.95,2086,430.95,685.8,309.45,1244.6,3213.85,1078.4,1711.1,7117.45,561.6
15-Jul-21,2982.75,774.2,6125.7,12955.65,525.55,1040,2539.6,1520.5,2412.5,667.3,1055.05,1580.3,206.2,1750.05,1609.05,779.9,7307.05,17618.8,120.35,230.35,2083.25,431.65,683.5,310.2,1256.1,3201.5,1112.15,1702.3,7191.45,575.75
16-Jul-21,2992.65,771.1,6126.8,12751.65,541,1004.9,2536.95,1521.7,2414.6,660.25,1044.55,1555,207.9,1750.3,1619.1,779.55,7303.65,17650.1,119.1,233.8,2111.8,430.2,688.65,311.25,1278.3,3194.65,1103,1695.8,7331.4,577.65
19-Jul-21,2979.35,755.15,6012.75,12712.3,538.3,1000.2,2482.35,1470.95,2410.45,656.05,1015.85,1541.8,207.8,1721.55,1609.1,775.1,7165.95,17749.2,121.35,233,2099.1,427.7,689,308.7,1266.3,3184.4,1094.25,1680.55,7312,573.6
20-Jul-21,3159.2,745.8,5937.9,12591.4,525.85,977.3,2458.6,1443,2433.9,642,982.1,1549.7,206.8,1703.2,1590,760.15,7233.25,17829.4,118.45,231.3,2093.6,420.8,676.85,302.05,1232.7,3205.3,1087,1670.4,7423.2,568.55
22-Jul-21,3104.45,746.5,6198,13065.35,546.5,978.6,2490.4,1449.1,2378.65,655.8,992.45,1590.2,207.05,1708.65,1641.55,758.1,7295.8,17995.2,119.3,233.15,2121,422,687.2,302.6,1272.95,3216.55,1148.45,1702.1,7459.85,584.05
23-Jul-21,3083.2,755.25,6179.65,13200.6,548.55,994.25,2484.1,1442.85,2359.25,676.65,988.7,1590.35,212.35,1723.1,1612,763.85,7290.2,18122.85,118.5,233.05,2105.2,429.15,694,295.65,1281.9,3212.05,1130.3,1700.65,7488.95,599.15
26-Jul-21,3063.3,756.15,6162.15,13525.35,543.9,1000,2464.15,1434.45,2348.75,676.75,981.3,1604.05,211.1,1740.4,1597.85,754.35,7235.6,18077.55,119.4,232.55,2077.7,423.3,703.55,293.1,1298.1,3199.35,1120.05,1722.55,7623.35,590.6
27-Jul-21,3027.45,731.75,6231.2,13801.2,540.45,992.8,2434.75,1439.8,2342.75,677.65,975.65,1602.6,208.65,1697.95,1608.2,745.4,7241.45,18238.45,118.75,232.1,2054.3,429.45,688,291.3,1330.5,3183.05,1122.2,1731.35,7590.25,591.5
28-Jul-21,3002.9,722.7,6258.6,13965.25,567.9,982.65,2427.15,1417.6,2361.4,685.3,992.3,1605.3,209.15,1653.2,1593.8,728.45,7150.2,18012.6,116.75,228.05,2036.85,425.45,687.55,284.45,1365.15,3197.5,1119.5,1720.65,7650.6,591.8
29-Jul-21,2997.25,717.2,6394.3,14590.45,566.9,1007.6,2413.85,1417.5,2333.85,687.4,991.95,1616.85,206,1641.5,1595.8,731.7,6991.9,17909.9,116.75,167.4,2055.25,441.75,703.25,293,1459,3196.6,1127.75,1740.1,7701.1,590.95
30-Jul-21,2958.55,709,6228.9,14221.3,561.9,1025.45,2440.75,1425.8,2334.05,682.7,981,1610.25,205,1654.95,1601.4,743.2,6978.7,17702.75,118.2,171.05,2035.4,431.7,774,293.95,1433.75,3167.5,1209.45,1714.5,7623.75,586.6
2-Aug-21,2970.9,720.95,6198.95,14124.75,565.05,1035.25,2462.3,1422.75,2332.35,681.55,987.95,1631.35,207.25,1664.55,1613.7,757.85,7075.3,17709.05,117.8,170.9,2071.5,434.85,774.45,296.8,1409.95,3217.9,1211,1770.25,7639.6,591.85
3-Aug-21,3027.3,738.5,6328.35,14281.8,580.2,1039.35,2553.95,1434.45,2387.25,690.05,1021.45,1654.1,209.8,1686.7,1633.15,770.45,7196.3,18287.8,117.6,174.45,2086.9,446.45,794.85,303.75,1407.1,3284.15,1226.05,1839.15,7848.45,599.15
4-Aug-21,3016.25,753.6,6360.95,14186.5,574.2,1040.75,2675.75,1464.85,2376.95,714.75,1019.9,1649.15,208.6,1749.8,1622.55,765.95,7101.95,18050.8,117.65,175.15,2103.55,457.05,785.65,298.2,1416,3273.45,1216.85,1799.8,7750.9,596.85
5-Aug-21,2989,749.15,6247.85,13994.15,598.9,1060.8,2660.8,1485.65,2358.8,702.1,998.15,1654.85,215.15,1772.7,1626.65,759.15,7026.5,18214.25,116.5,175,2133.3,441.85,785.85,299.7,1446.4,3285.15,1247.85,1799.05,7657.55,601
6-Aug-21,2968.65,741.45,6223.2,14004.25,607.8,1050.35,2630,1493.7,2371.1,697.4,1029.2,1650.35,214.35,1778.95,1609.75,758.4,7102.2,18095.05,117.65,175.05,2089.05,435.65,785.15,300,1428.75,3310.15,1264.9,1788.1,7527.3,598.1
9-Aug-21,2992.75,755.35,6190.45,14240.8,599.25,1050.7,2622.45,1503.65,2383.65,702.75,1042.65,1663,213.75,1780.75,1597.85,774.9,7081.6,18196.85,116.75,176.45,2077.25,433.4,788.55,298.15,1412.05,3322.4,1286.9,1800.1,7494.25,596.65
10-Aug-21,2976.35,761.15,6167.6,14035.25,622.25,1063.75,2670.9,1507.45,2381.5,701,1033.7,1676.35,209.8,1812.75,1587.15,786.4,7001.4,18277.9,114.25,172.55,2088.4,426.4,793.45,294.25,1373.5,3333.25,1323.1,1800.65,7471.9,603.65
11-Aug-21,2972.05,760.85,6162.8,14206.45,620.75,1066.95,2658.05,1494.95,2389.95,693.45,1041.15,1677.45,208.65,1780.7,1585.5,778.7,7023.85,18164.15,116.95,176.1,2116.1,428,779.35,295.45,1426.45,3340.55,1323.3,1789.4,7451.6,600.95
12-Aug-21,2975.75,757.15,6198.1,14339.65,623.25,1097.05,2668.75,1501.4,2393.85,701.5,1035.3,1690.5,208.9,1787.95,1622.4,776.15,7010,18136.55,119.05,187.05,2110.25,427.1,778.95,306.05,1435,3353.95,1387.05,1823.55,7466.3,605.85
13-Aug-21,2988.4,759.8,6152.15,14302.35,637.05,1119.7,2703.15,1525.1,2403.75,704.8,1024.05,1712.5,211.3,1787.9,1667.45,778.75,6999.1,18268.3,118.3,184.65,2144.75,431.35,777.85,307.1,1461.3,3461.9,1382.75,1838.05,7463.95,615.5
16-Aug-21,2972.3,761.95,6376.35,14544.65,633.75,1123,2729.8,1529.35,2428.2,702.5,1018.65,1704.75,210.9,1781,1656.35,799.3,6828.8,18297,118.85,180.7,2172.45,424.85,780.6,303.75,1519.15,3471.75,1367.6,1837.75,7348,614.05
17-Aug-21,3013.55,756.6,6408.7,14748.25,626.3,1141.25,2739.1,1514.85,2479.15,701,1000.5,1741.45,209.2,1788,1638.2,790.55,6888.2,18729.95,117.35,183.2,2163.95,421.35,783.95,297.65,1503.55,3552.4,1414.9,1873.75,7410.3,634.8
18-Aug-21,3003.4,754.55,6544.45,15011,622.75,1133.85,2711,1512.9,2484.1,688.4,989.4,1733.35,208.95,1750.65,1631.65,791.2,6841.35,18910,116.5,180.4,2171.55,419.85,782.95,293.35,1499.85,3558.5,1412.7,1879.8,7592.6,629.2
20-Aug-21,3112.7,739.9,6656.5,14971.75,612.95,1117.15,2722.6,1514.35,2617.55,680.4,979.35,1732.15,209.05,1703.75,1593.5,785.8,6847.55,19552.8,114.15,178.5,2146.2,406.95,761.15,283.2,1375.8,3557.45,1399.35,1875.85,7490.7,619.85
23-Aug-21,3073.7,735.95,6753.85,15268.2,622.55,1162.9,2721.5,1523.5,2634.15,682.6,988.7,1739.2,206.35,1717.5,1581,766.15,6826.75,20016.5,113.35,175.7,2162.4,409.3,758.9,276.95,1358.6,3635.85,1415.6,1870.55,7350.1,628.65
24-Aug-21,3045.8,746.3,6978.75,16475.25,619.85,1152.2,2692.1,1558.75,2638.1,694.35,1005.05,1720.75,205.7,1704.5,1607.95,778,6808.4,19785.2,114,176.95,2182.8,417.55,771.65,279.85,1404.6,3612.2,1463.9,1868.85,7456.45,633.35
25-Aug-21,3038.95,738.9,6942.85,15896.7,612.45,1154.55,2698.95,1556.95,2644.85,690.9,1006.1,1737.2,206.4,1698.2,1593.4,772.25,6715.8,19907.4,113.95,175.55,2202.3,416.2,768.75,284.35,1390.35,3659.5,1463,1822.05,7383.15,631.15
26-Aug-21,3039.7,746.15,6934.9,15955.7,586.85,1167.55,2699.75,1554.85,2666.65,698.45,1001.3,1726.95,204.7,1697.6,1595.25,781.35,6609.05,20046.8,112.7,173.2,2230.65,410.8,760.3,284.4,1374.5,3671.05,1449.45,1815.75,7306.65,628.95
27-Aug-21,3037.25,752.5,6963.3,16198.7,593.95,1162.7,2718.25,1548.7,2678.05,699.6,990.85,1708.45,205.9,1715.9,1637.65,775.1,6605.8,19953.95,113.35,174.35,2226.75,412.35,771.85,285.75,1384.1,3720.15,1446.55,1822.5,7567.4,634.85
30-Aug-21,3106.7,783.75,7165.65,16551.65,620.35,1163,2754.9,1568.05,2687.3,713.55,1005,1697.85,207.95,1735.9,1659.85,791.95,6797.1,19763.6,115,175.55,2270.05,422.7,786.55,291.9,1439.5,3701.4,1419.35,1877.65,7701.75,632.2
31-Aug-21,3200.75,786.4,7519.95,17134.2,663.7,1181.45,2799.05,1581.5,2723.25,718.85,993.5,1704.15,211.25,1754.45,1671.4,793.05,6844.25,19458.1,115.95,175.65,2259.3,426,794.15,287.35,1450.05,3786.55,1447.3,1921.25,7833.95,641.25
1-Sep-21,3303.1,798.5,7522.9,16784.55,666.2,1164.65,2745.85,1578.5,2731,719.2,998.6,1677.35,209.5,1745.8,1686.6,770.15,6785.35,19832.6,115.35,175.6,2269.75,429.7,788.3,295.2,1411.4,3714.05,1436.15,1939.25,7764.15,642.05
2-Sep-21,3300.5,803.15,7499.4,16701.05,666.1,1173.15,2776.85,1589.1,2799.35,725.1,1010.2,1688.45,209.75,1778.7,1685.6,752.5,6791,20242.3,116.55,175.9,2293.65,429.65,790.1,293.1,1425.05,3837.95,1438.75,1966.85,7954.4,651.55
3-Sep-21,3338.75,797.95,7525.05,16728.95,658.3,1174.25,2758.05,1575.65,2766.2,724.6,1003.4,1700.3,210.55,1792.1,1686.55,750.05,6863.3,20260.15,117.05,175.5,2388.25,431.4,789.15,295.5,1443.2,3841.35,1441.65,2018.75,7928.2,655
6-Sep-21,3314.85,800.65,7507.45,16756.75,654.5,1199.7,2765.15,1566.8,2779.55,721,992.1,1730,209.35,1774.35,1694.9,754.6,6847.65,20209.45,116.45,174.25,2424.55,431.05,783.8,297.4,1437.5,3851.05,1460.3,2020.9,7949.9,686.85
7-Sep-21,3335,787.7,7455.65,16779.2,670.7,1182.4,2836.05,1569.15,2775.8,716.55,1001.65,1706.5,211.75,1765.9,1680.35,753.1,6876.5,20373.25,115.95,173.2,2441.3,428.95,769.65,294.65,1427.8,3814.75,1435.55,2033.5,8019.3,674.2
8-Sep-21,3331.2,794.65,7462.4,16563.7,667.8,1188.6,2828.1,1577.1,2798.7,720.7,999.3,1693,211.2,1817.9,1665.85,754.6,6784.8,19876.65,113.95,172.9,2430.6,431.45,777.2,295.05,1429.8,3774.1,1427.55,2056.9,7991.9,662.35
9-Sep-21,3346,790,7428.55,16743.3,686.3,1198.7,2829.1,1567.65,2808.75,720.2,999.8,1691.8,212.7,1817.85,1669.55,750.7,6801.85,20439.45,114.5,173.5,2425.45,432.2,776.4,298.8,1447.4,3791.75,1433.55,2033.85,7941.8,662.2
13-Sep-21,3366.6,787.45,7445.05,16929.15,695.6,1207.6,2847.65,1555.35,2784.7,707.3,995.95,1691,214.1,1836.8,1671.65,745.4,6872.95,20434.6,114.9,173.9,2371.55,432.75,780.1,301.1,1463.15,3843.9,1428.55,2030.9,7934.3,670.8
14-Sep-21,3361.85,794.5,7417.95,16833.65,694.1,1238.3,2817.3,1548.25,2762.85,707.4,1036.5,1685.9,216.05,1867.5,1696.2,750.5,6898.95,20232.2,115.9,174,2368.3,433.05,781.4,306.05,1452.25,3885.15,1450.65,2055.75,7857.4,673.2
15-Sep-21,3352.2,791.5,7414.75,16829.1,725.55,1273.75,2815.25,1547.1,2775.55,714.1,1053.85,1711.1,216,1870.85,1717.05,755.05,6907.95,20118.2,124.2,177.85,2378.95,443.85,780.25,311.95,1454.75,3954.8,1464.65,2119.3,7824.1,674.05
16-Sep-21,3340.5,802.55,7410.9,16730.8,718.15,1262.6,2812.6,1559.7,2767.05,726.95,1131.25,1702.35,230.75,1905.75,1720.85,756.8,6934.2,20043.85,124,179.4,2428.1,463.65,780.85,311.65,1436.55,3902.5,1447.65,2109,7771.05,667.7
17-Sep-21,3306.8,807.8,7427.05,16839.1,728.15,1264.25,2825.3,1583.3,2721.05,720,1130.05,1691.3,231.1,2006,1715.5,753.9,7012.5,20179.45,123.65,178.75,2390.4,454.05,770.25,308.5,1385.3,3830.45,1452.35,2094.95,7709.4,664.85
20-Sep-21,3272.55,795.25,7442.9,17024.75,724.75,1275.35,2743.35,1559.35,2798.25,710.05,1090.5,1687.85,233.6,2001.25,1703.75,736.9,6954.25,20312.05,122.7,176.8,2393.9,437.3,756.55,299.05,1253.35,3823.35,1430.75,2077.75,7574.8,662.55
21-Sep-21,3306.65,795.15,7810.6,17566.25,726.75,1299,2773.55,1549.85,2812.05,711.25,1137.25,1717.7,241.45,2010.75,1718.1,738.4,6777.85,20152,124.05,176,2404.15,438.95,764.55,301.85,1292,3864.95,1460.05,2086.15,7596.35,667.3
